NU_ANO_CENSO,SG_UF_IES,NO_MUNICIPIO_IES,TP_ORGANIZACAO_ACADEMICA,TP_REDE,CO_IES,NO_IES,SG_UF,NO_MUNICIPIO,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,NO_CINE_AREA_ESPECIFICA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,QT_VG_TOTAL,QT_INSCRITO_TOTAL,CI,Ano CI,CI-EaD,Ano CI-EaD,IGC,Ano IGC,Código IES,CC,Ano CC,CPC,Ano CPC,ENADE,Ano ENADE,IDD,Ano IDD,Vagas Autorizadas,Situação
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,PA,Santarém,Ciências Contábeis,88796,Contabilidade,Negócios e administração,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,3,2018.0,3,2018.0,3,2018.0,820.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,Santo André,Administração,89302,Administração,Negócios e administração,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2018.0,3,2018.0,3,2018.0,400.0,Em Atividade
2023,SP,São Paulo,1,1,55,UNIVERSIDADE DE SÃO PAULO,SP,São Carlos,Física Com Habilitação Teórico - Experimental,23078,Física,Ciências físicas,1.0,1,1,7,7,-,,5,2019.0,-,,55.0,-,,-,,-,,-,,20.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,Sorocaba,Educação Física,1164982,Educação física,Saúde,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,4,2014.0,3,2019.0,3,2019.0,3,2019.0,1000.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,Jales,História,108848,História formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,3,2017.0,3,2017.0,500.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,ES,Anchieta,Comércio Exterior,1485625,Comércio exterior,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Nova Petrópolis,Gestão Ambiental,1547185,Gestão ambiental,Engenharia e profissões correlatas,3.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,-,,-,,-,,-,,1060.0,Em Atividade
2023,SP,Bauru,2,2,137,CENTRO UNIVERSITÁRIO SAGRADO CORAÇÃO,SP,Bauru,Odontologia,4415,Odontologia,Saúde,1.0,0,1,55,50,5,2024.0,5,2022.0,4,2022.0,137.0,3,2008.0,4,2019.0,3,2019.0,3,2019.0,80.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,ES,Anchieta,Serviço Social,99880,Serviço social,Bem-estar,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,SC,2018.0,SC,2018.0,SC,2018.0,600.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Esteio,Gestão Ambiental,1547185,Gestão ambiental,Engenharia e profissões correlatas,3.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,-,,-,,-,,-,,1060.0,Em Atividade
2023,SP,Araras,2,2,125,CENTRO UNIVERSITÁRIO DE ARARAS -,PR,Ivaiporã,Ciências Contábeis,1143420,Contabilidade,Negócios e administração,1.0,0,2,0,0,5,2023.0,4,2019.0,3,2022.0,125.0,4,2016.0,4,2018.0,4,2018.0,SC,2018.0,1500.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Janaúba,Gestão Da Qualidade,1485613,Gestão da qualidade,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,,,Design De Interiores,1595525,Design de interiores,Artes,3.0,0,2,536,296,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,500.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,GO,Mineiros,Biomedicina,1596126,Biomedicina,Saúde,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,500.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MG,Montes Claros,Biblioteconomia,1366287,Biblioteconomia,Comunicação e informação,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,5,2019.0,-,,-,,-,,600.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MA,Santa Inês,Serviço Social,99880,Serviço social,Bem-estar,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,SC,2018.0,SC,2018.0,SC,2018.0,600.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Nova Petrópolis,Sistemas De Informação,5000201,Sistemas de informação,Computação e Tecnologias da Informação e Comunicação (TIC),1.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,4,2013.0,3,2017.0,3,2017.0,SC,2017.0,1060.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Cidade Ocidental,Negócios Imobiliários,1204185,Negócios imobiliários,Negócios e administração,3.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,4,2019.0,-,,-,,-,,1854.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Coluna,História,88778,História formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,3,2017.0,2,2017.0,3,2017.0,450.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Timóteo,Química,1404046,Química,Ciências físicas,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2022.0,-,,-,,-,,100.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Cidade Ocidental,Cozinha Contemporânea,1442999,Gastronomia,Serviços pessoais,3.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,-,,-,,-,,-,,1228.0,Em Atividade
2023,SP,Araraquara,1,2,124,UNIVERSIDADE DE ARARAQUARA,SP,Mogi das Cruzes,Serviço Social,1443628,Serviço social,Bem-estar,1.0,0,2,0,0,4,2015.0,4,2023.0,3,2022.0,124.0,-,,-,,-,,-,,500.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,Ribeirão Preto,Pedagogia,85058,Pedagogia,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,4,2017.0,SC,2017.0,1850.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,DF,Brasília,Gestão E Empreendedorismo,1515533,Ensino profissionalizante em área específica formação de professor,Educação,2.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,-,,-,,-,,-,,1525.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,PR,Guarapuava,Geografia,108846,Geografia formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2017.0,3,2017.0,3,2017.0,354.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Cidade Ocidental,Jogos Digitais,1485749,Jogos digitais,Computação e Tecnologias da Informação e Comunicação (TIC),3.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,-,,-,,-,,-,,1675.0,Em Atividade
2023,SP,São Paulo,1,1,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,SP,Dracena,Engenharia Agronômica,1216210,Agronomia,Agricultura,1.0,1,1,50,125,-,,4,2022.0,5,2022.0,56.0,-,,4,2019.0,4,2019.0,2,2019.0,40.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Uberaba,Saúde Coletiva,1456959,Saúde coletiva,Saúde,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,ES,Muqui,Saúde Coletiva,1456959,Saúde coletiva,Saúde,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,SP,São José do Rio Preto,Saúde Coletiva,1456959,Saúde coletiva,Saúde,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Campo Bom,Letras - Português,1550497,Letras português formação de professor,Educação,2.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,-,,-,,-,,-,,1060.0,Em Atividade
2023,SP,Araras,2,2,125,CENTRO UNIVERSITÁRIO DE ARARAS -,SP,São José dos Campos,Administração,1143419,Administração,Negócios e administração,1.0,0,2,0,0,5,2023.0,4,2019.0,3,2022.0,125.0,4,2017.0,2,2018.0,3,2018.0,1,2018.0,1500.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,Ribeirão Preto,Filosofia,84701,Filosofia formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,3,2017.0,3,2017.0,508.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,PR,Guarapuava,História,108848,História formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,3,2017.0,3,2017.0,500.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Veredinha,Letras - Português E Inglês,88814,Letras português inglês formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2016.0,3,2017.0,2,2017.0,3,2017.0,450.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,PE,Recife,Biblioteconomia,1366287,Biblioteconomia,Comunicação e informação,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,5,2019.0,-,,-,,-,,600.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,GO,Itumbiara,Gastronomia,1595406,Gastronomia,Serviços pessoais,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,1000.0,Em Atividade
2023,RS,São Leopoldo,1,2,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,RS,Alvorada,Gestão Ambiental,1547185,Gestão ambiental,Engenharia e profissões correlatas,3.0,0,2,0,0,5,2023.0,5,2019.0,4,2022.0,14.0,-,,-,,-,,-,,1060.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MG,Ipatinga,História,108848,História formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,3,2017.0,3,2017.0,500.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,ES,Serra,Biomedicina,1596126,Biomedicina,Saúde,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,500.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,GO,Inhumas,Gestão Da Tecnologia Da Informação,123803,Gestão da tecnologia da informação,Computação e Tecnologias da Informação e Comunicação (TIC),3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,3,2013.0,-,,-,,-,,300.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,ES,Vitória,Teatro,112166,Teatro formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,3,2009.0,3,2009.0,3,2009.0,150.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,RJ,Macuco,Letras - Português E Espanhol,88807,Letras português espanhol formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2017.0,3,2017.0,3,2017.0,3,2017.0,200.0,Em Atividade
2023,SP,São Paulo,3,1,34,FACULDADE DE TECNOLOGIA DE SÃO PAULO,SP,São João da Boa Vista,Gestão Pública,1445261,Gestão pública,Negócios e administração,3.0,1,2,0,0,-,,3,2022.0,4,2022.0,34.0,-,,-,,-,,-,,5200.0,Em Atividade
2023,SP,São Paulo,2,2,162,CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO,SP,São Paulo,Gestão De Recursos Humanos,1501399,Gestão de pessoas,Negócios e administração,3.0,0,2,0,0,5,2024.0,5,2022.0,4,2022.0,162.0,-,,-,,-,,-,,60.0,Em Atividade
2023,DF,Brasília,1,1,2,UNIVERSIDADE DE BRASÍLIA,SP,Araras,Música,112164,Música formação de professor,Educação,2.0,1,2,0,0,5,2020.0,5,2023.0,5,2022.0,2.0,-,,4,2021.0,2,2017.0,3,2017.0,150.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,SP,São José do Rio Preto,Psicopedagogia,1452571,Psicopedagogia,Educação,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,-,,-,,-,,300.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,AC,Rio Branco,Análise E Desenvolvimento De Sistemas,115904,Sistemas de informação,Computação e Tecnologias da Informação e Comunicação (TIC),3.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2017.0,3,2017.0,2,2017.0,323.0,Em Atividade
2023,SP,São Paulo,1,1,55,UNIVERSIDADE DE SÃO PAULO,SP,São Paulo,Ciências Econômicas,2899,Economia,Ciências sociais e comportamentais,1.0,1,1,218,3777,-,,5,2019.0,-,,55.0,-,,-,,-,,-,,180.0,Em Atividade
2023,SP,Araras,2,2,125,CENTRO UNIVERSITÁRIO DE ARARAS -,GO,Valparaíso de Goiás,Letras - Português E Inglês,1143418,Letras português inglês formação de professor,Educação,2.0,0,2,0,0,5,2023.0,4,2019.0,3,2022.0,125.0,4,2017.0,3,2017.0,3,2017.0,SC,2017.0,500.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,RR,Boa Vista,Administração,89302,Administração,Negócios e administração,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2018.0,3,2018.0,3,2018.0,400.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Uberlândia,História,88778,História formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,3,2017.0,2,2017.0,3,2017.0,450.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,PR,Ponta Grossa,História,108848,História formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,3,2017.0,3,2017.0,500.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Timóteo,Administração,88798,Administração,Negócios e administração,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2013.0,3,2018.0,3,2018.0,3,2018.0,1260.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MT,Cuiabá,Geografia,108846,Geografia formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2017.0,3,2017.0,3,2017.0,354.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Sacramento,Engenharia De Produção,109991,Engenharia de produção,Produção e processamento,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2024.0,SC,2019.0,SC,2019.0,SC,2019.0,300.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,MT,Cuiabá,Museologia,1452569,Museologia,Comunicação e informação,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,-,,-,,-,,300.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Aparecida de Goiânia,Administração,121297,Administração,Negócios e administração,1.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,4,2013.0,3,2018.0,3,2018.0,3,2018.0,13956.0,Em Atividade
2023,SP,Araras,2,2,125,CENTRO UNIVERSITÁRIO DE ARARAS -,SP,Guariba,Pedagogia,1143412,Pedagogia,Educação,2.0,0,2,0,0,5,2023.0,4,2019.0,3,2022.0,125.0,4,2016.0,3,2017.0,2,2017.0,SC,2017.0,8000.0,Em Atividade
2023,SP,Araras,2,2,125,CENTRO UNIVERSITÁRIO DE ARARAS -,SP,Marília,Gestão Hospitalar,1655057,Gestão hospitalar,Negócios e administração,3.0,0,2,0,0,5,2023.0,4,2019.0,3,2022.0,125.0,-,,-,,-,,-,,10000.0,Extinto
2023,SP,São Paulo,1,2,22,UNIVERSIDADE PRESBITERIANA MACKENZIE,SP,Salto,Logística,1445251,Logística,Negócios e administração,3.0,0,2,0,0,5,2023.0,5,2015.0,4,2022.0,22.0,-,,-,,-,,-,,1560.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Santa Fé de Minas,Agronomia,1595394,Agronomia,Agricultura,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,500.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,PI,Teresina,Ciências Contábeis,88796,Contabilidade,Negócios e administração,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,3,2018.0,3,2018.0,3,2018.0,820.0,Em Atividade
2023,MG,Ouro Preto,1,1,6,UNIVERSIDADE FEDERAL DE OURO PRETO,MG,Três Marias,Geografia,1177731,Geografia formação de professor,Educação,2.0,1,2,0,0,4,2013.0,4,2014.0,4,2022.0,6.0,3,2016.0,3,2017.0,2,2017.0,2,2017.0,350.0,Em Atividade
2023,SP,São Paulo,1,2,22,UNIVERSIDADE PRESBITERIANA MACKENZIE,SP,São Paulo,Pedagogia,2014,Pedagogia,Educação,2.0,0,1,53,70,5,2023.0,5,2015.0,4,2022.0,22.0,-,,4,2017.0,4,2017.0,3,2017.0,240.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Ubaí,Matemática,88788,Matemática formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2018.0,3,2017.0,2,2017.0,3,2017.0,300.0,Em Atividade
2023,SP,Araras,2,2,125,CENTRO UNIVERSITÁRIO DE ARARAS -,PR,Ivaiporã,Letras - Português E Espanhol,1143417,Letras português espanhol formação de professor,Educação,2.0,0,2,0,0,5,2023.0,4,2019.0,3,2022.0,125.0,4,2015.0,2,2017.0,2,2017.0,SC,2017.0,500.0,Em Atividade
2023,RJ,Rio de Janeiro,1,2,163,UNIVERSIDADE ESTÁCIO DE SÁ,GO,Caldas Novas,Administração,121297,Administração,Negócios e administração,1.0,0,2,0,0,5,2024.0,5,2019.0,3,2022.0,163.0,4,2013.0,3,2018.0,3,2018.0,3,2018.0,13956.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,PA,Parauapebas,Letras - Português E Inglês,88814,Letras português inglês formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2016.0,3,2017.0,2,2017.0,3,2017.0,450.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,,,Biblioteconomia,1366287,Biblioteconomia,Comunicação e informação,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,5,2019.0,-,,-,,-,,600.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,DF,Brasília,Ciências Biológicas,1627628,Biologia,Ciências biológicas e correlatas,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,200.0,Em Atividade
2023,SP,Campinas,1,2,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,SP,Campinas,Ciências Sociais,1638,Ciências sociais formação de professor,Educação,2.0,0,1,0,0,5,2023.0,4,2013.0,4,2022.0,19.0,5,2024.0,3,2017.0,3,2017.0,3,2017.0,30.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,PA,Santarém,Administração,89302,Administração,Negócios e administração,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2018.0,3,2018.0,3,2018.0,400.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,,,Pedagogia,85058,Pedagogia,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,4,2017.0,SC,2017.0,1850.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,DF,Brasília,Museologia,1452569,Museologia,Comunicação e informação,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,-,,-,,-,,300.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Ubaí,Ciências Contábeis,88796,Contabilidade,Negócios e administração,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,3,2018.0,3,2018.0,3,2018.0,820.0,Em Atividade
2023,SP,São Paulo,1,2,22,UNIVERSIDADE PRESBITERIANA MACKENZIE,MG,Patrocínio,Marketing,1194068,Marketing,Negócios e administração,3.0,0,2,0,0,5,2023.0,5,2015.0,4,2022.0,22.0,5,2019.0,4,2018.0,4,2018.0,3,2018.0,1200.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,ES,Vitória,Física,1404045,Física formação de professor,Educação,2.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,5,2022.0,-,,-,,-,,100.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,SP,Franca,Gastronomia,1595406,Gastronomia,Serviços pessoais,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,1000.0,Em Atividade
2023,SP,São Paulo,1,1,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,SP,Presidente Prudente,Pedagogia,3214,Pedagogia,Educação,2.0,1,1,100,174,-,,4,2022.0,5,2022.0,56.0,-,,4,2017.0,4,2017.0,3,2017.0,80.0,Em Atividade
2023,SP,São José do Rio Preto,2,2,146,CENTRO UNIVERSITÁRIO DE RIO PRETO,SP,Catanduva,Análise E Desenvolvimento De Sistemas,1454213,Sistemas de informação,Computação e Tecnologias da Informação e Comunicação (TIC),3.0,0,2,0,0,5,2023.0,5,2019.0,3,2022.0,146.0,-,,-,,-,,-,,1255.0,Em Atividade
2023,SP,São Paulo,1,2,22,UNIVERSIDADE PRESBITERIANA MACKENZIE,PA,Ananindeua,Marketing,1194068,Marketing,Negócios e administração,3.0,0,2,0,0,5,2023.0,5,2015.0,4,2022.0,22.0,5,2019.0,4,2018.0,4,2018.0,3,2018.0,1200.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,DF,Brasília,Serviços Jurídicos E Notariais,1439486,Serviços jurídicos e cartoriais,Direito,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,300.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,ES,Vitória,Gerontologia,1592657,Gerontologia,Bem-estar,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,-,,-,,-,,300.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,BA,Bom Jesus da Lapa,Administração,88798,Administração,Negócios e administração,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2013.0,3,2018.0,3,2018.0,3,2018.0,1260.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,BA,Feira de Santana,Ciências Contábeis,89289,Contabilidade,Negócios e administração,1.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,3,2018.0,3,2018.0,3,2018.0,288.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,PE,Caruaru,Computação,84705,Computação formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,5,2017.0,SC,2017.0,341.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,GO,Rio Verde,Educação Física,115882,Educação física formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,3,2017.0,3,2017.0,1200.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,RS,Porto Alegre,Marketing Digital,1595485,Marketing,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,1000.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Patos de Minas,Serviço Social,99880,Serviço social,Bem-estar,1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,SC,2018.0,SC,2018.0,SC,2018.0,600.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Ituiutaba,História,1442568,História,Humanidades (exceto línguas),1.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,-,,-,,-,,-,,100.0,Em Atividade
2023,MG,Uberaba,1,2,143,UNIVERSIDADE DE UBERABA,MG,Sacramento,Gestão Do Agronegócio,99872,Gestão do agronegócio,Negócios e administração,3.0,0,2,0,0,3,2017.0,4,2014.0,3,2022.0,143.0,4,2013.0,3,2019.0,3,2019.0,3,2019.0,280.0,Em Atividade
2023,SP,Sorocaba,1,2,150,UNIVERSIDADE DE SOROCABA,SP,Sorocaba,Ciência De Dados E Inteligência Artificial,1595903,Ciência de dados,Computação e Tecnologias da Informação e Comunicação (TIC),1.0,0,2,0,0,5,2019.0,4,2015.0,3,2022.0,150.0,-,,-,,-,,-,,210.0,Em Atividade
2023,SP,São Paulo,1,2,22,UNIVERSIDADE PRESBITERIANA MACKENZIE,SP,Campinas,Ciência De Dados,1595446,Ciência de dados,Computação e Tecnologias da Informação e Comunicação (TIC),3.0,0,2,0,0,5,2023.0,5,2015.0,4,2022.0,22.0,-,,-,,-,,-,,1500.0,Em Atividade
2023,SP,Batatais,2,2,135,Claretiano - Centro Universitário,BA,Feira de Santana,Letras - Português,84698,Letras português formação de professor,Educação,2.0,0,2,0,0,5,2018.0,5,2023.0,3,2022.0,135.0,-,,4,2017.0,4,2017.0,SC,2017.0,400.0,Em Atividade
